62734,årsvikariat i tysk, fjerritslev gymnasium,          ,tysk,,         ,    ,       
62735,matematiklærer søges,2018-11-30,matematik,,Rådhusvej 6,3450,Allerød,Region Hovedstaden;
62737,fysiklærer til sankt annæ gymnasium,2018-11-30,fysik,,Sjælør Boulevard 135,2500,Valby,Region Hovedstaden;
62738,barselvikar i psykologi,2018-11-30,psykologi,,Møllegade 26,2200,København N,Region Hovedstaden;
62739,nyborg gymnasium søger vikarer til historie, idræt, religion og geografi,2018-11-30,geografi-historie-idræt-religion,,Skolebakken 13,5800
62741,vikariat i fysik,2018-12-03,fysik,,Prinsessegade 35,1422,København K,Region Hovedstaden;
62742,vikariater i erhvervsøkonomi og geografi på efterslægten foråret 2019,2018-12-03,erhvervsøkonomi,,Efterslægtsvej 5,2400,København NV,Region Hovedstaden;
62742,vikariater i erhvervsøkonomi og geografi på efterslægten foråret 2019,2018-12-03,geografi,,Efterslægtsvej 5,2400,København NV,Region Hovedstaden;
62744,ledige timer i matematik på århus akademi,2018-12-03,matematik,,G&#246;teborg Allé 2-4,8200,Aarhus N,Region Midtjylland
62746,vikariater i naturgeografi og samfundsfag på himmelev gymnasium i roskilde,2018-12-03,geografi,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62746,vikariater i naturgeografi og samfundsfag på himmelev gymnasium i roskilde,2018-12-03,samfundsfag,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62747,vikar i samfundsfag ved stenhus gymnasium,2018-12-04,samfundsfag,,Stenhusvej 20,4300,Holbæk,Region Sjælland;
62748,aarhus gymnasium, tilst søger vikar i engelsk,2018,engelsk,,Kileparken 25,8381,Tilst
62748,aarhus gymnasium, tilst søger vikar i engelsk,12,engelsk,,Kileparken 25,8381,Tilst
62748,aarhus gymnasium, tilst søger vikar i engelsk,04,engelsk,,Kileparken 25,8381,Tilst
62750,årsvikar i billedkunst på maribo gymnasium,2018-12-04,billedkunst,,Refshalevej 2,4930,Maribo,Region Sjælland;
62754,vikar i engelsk,2018-12-07,engelsk,,Nålemagervej 110,8920,Randers NV,Region Midtjylland;
62755,barselsvikariat i historie, oldtidskundskab og græsk på helsingør gymnasium,2018,græsk-historie-oldtidskundskab,,Borgmester P. Christensensvej 3,3000,Helsingør
62755,barselsvikariat i historie, oldtidskundskab og græsk på helsingør gymnasium,12,græsk-historie-oldtidskundskab,,Borgmester P. Christensensvej 3,3000,Helsingør
62755,barselsvikariat i historie, oldtidskundskab og græsk på helsingør gymnasium,07,græsk-historie-oldtidskundskab,,Borgmester P. Christensensvej 3,3000,Helsingør
62756,vikar i dansk,          ,dansk,,         ,    ,       ,         ;
62760,vuc lyngby søger avu-lærer til vikariat i dansk og engelsk,2018-12-11,dansk,,Nybrovej 114,2800,Kongens Lyngby,Region Hovedstaden;
62760,vuc lyngby søger avu-lærer til vikariat i dansk og engelsk,2018-12-11,engelsk,,Nybrovej 114,2800,Kongens Lyngby,Region Hovedstaden;
62766,timerester i psykologi,2018-12-18,psykologi,,Valdemar Poulsensvej 8,7500,Holstebro,Region Midtjylland;
62767,københavns åbne gymnasium søger en engageret og reflekteret underviser til et vikariat i idræt,2018-12-14,idræt,,Sjælør Boulevard 133,2500,Valby,Region Hovedstaden;
62769,vikariat i biologi på vuf,2018-12-14,biologi,,Falstersvej 3-5,2000,Frederiksberg,Region Hovedstaden;
62770,matematiklærer søges til midtsjællands gymnasium (msg),2018-12-17,matematik,,Skolegade 31,4690,Haslev,Region Sjælland;
62772,matematik og fysik,2018-12-18,fysik,,Hovedgaden 2,4270,Høng,Region Sjælland;
62772,matematik og fysik,2018-12-18,matematik,,Hovedgaden 2,4270,Høng,Region Sjælland;
62773,årsvikar i geografi/naturgeografi,2018-12-18,geografi,,Møllegade 26,2200,København N,Region Hovedstaden;
62776,kemilærer,2018-12-19,kemi,,Bøgildvej 6,7430,Ikast,Region Midtjylland;
62777,historie og tysk på haderslev katedralskole,2018-12-19,historie,,Christiansfeldvej 31,6100,Haderslev,Region Syddanmark;
62777,historie og tysk på haderslev katedralskole,2018-12-19,tysk,,Christiansfeldvej 31,6100,Haderslev,Region Syddanmark;
62781,idræt og psykologi på sankt annæ gymnasium,2018-12-19,idræt,,Sjælør Boulevard 135,2500,Valby,Region Hovedstaden;
62781,idræt og psykologi på sankt annæ gymnasium,2018-12-19,psykologi,,Sjælør Boulevard 135,2500,Valby,Region Hovedstaden;
62785,vikariat i engelsk på efterslægten,2018-12-21,engelsk,,Efterslægtsvej 5,2400,København NV,Region Hovedstaden;
62786,vikar i matematik,2018-12-21,matematik,,Læderstræde 4,4000,Roskilde,Region Sjælland;
62787,vikariat i matematik på kvuc,2018-12-22,matematik,,Vognmagergade 8,1120,København K,Region Hovedstaden;
62789,vikar i religion,2018-12-28,religion,,Møllegade 26,2200,København N,Region Hovedstaden;
62790,greve gymnasium søger en deltidsvikar i biologi,2019-01-01,biologi,,Rådhusholmen 12,2670,Greve,Region Sjælland;
62791,vikariater i biologi og kemi på himmelev gymnasium i roskilde,2019-01-03,biologi,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62791,vikariater i biologi og kemi på himmelev gymnasium i roskilde,2019-01-03,kemi,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62793,vikariat i matematik på gribskov gymnasium,2019-01-03,matematik,,Østergade 52,3200,Helsinge,Region Hovedstaden;
62795,matematiklærer til vikariat søges til midtsjællands gymnasium (msg),2019-01-07,matematik,,Skolegade 31,4690,Haslev,Region Sjælland;
62798,vikariat i psykologi - to hold,2019-01-07,psykologi,,Blytækkerporten 2,2650,Hvidovre,Region Hovedstaden;
62800,vikariat i matematik,2019-01-11,matematik,,Blytækkerporten 2,2650,Hvidovre,Region Hovedstaden;
62803,timerest i samfundsfag,2019-01-09,samfundsfag,,Forst Allé 14,6200,Aabenraa,Region Syddanmark;
62804,vikar i engelsk,2019-01-10,engelsk,,Ellemosevej 30,8370,Hadsten,Region Midtjylland;
62806,vikariat i matematik på helsingør gymnasium,2019-01-10,matematik,,Borgmester P. Christensensvej 3,3000,Helsingør,Region Hovedstaden;
62808,vikariat i kemi på kvuc,2019-01-11,kemi,,Vognmagergade 8,1120,København K,Region Hovedstaden;
62809,vikariat i matematik og/eller fysik,2019-01-13,fysik,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
62809,vikariat i matematik og/eller fysik,2019-01-13,matematik,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
62812,vikariat i matematik ved frederiksberg hf-kursus,2019-01-14,matematik,,Sønderjyllandsallé 2,2000,Frederiksberg,Region Hovedstaden;
62813,gymnasieskole - vikariat i mediefag. vikariat i matematik.,          ,matematik,,         ,    ,       ,         ;
62813,gymnasieskole - vikariat i mediefag. vikariat i matematik.,          ,mediefag,,         ,    ,       ,         ;
62814,vikariat i mediefag. vikariat i matematik.,2019-01-15,matematik,,Nordre Frihavnsgade 9-11,2100,København &#21,Region Hovedstaden;
62814,vikariat i mediefag. vikariat i matematik.,2019-01-15,mediefag,,Nordre Frihavnsgade 9-11,2100,København &#21,Region Hovedstaden;
62815,barselvikar i tysk,2019-01-15,tysk,,Møllegade 26,2200,København N,Region Hovedstaden;
62817,frederiksberg gymnasium søger vikar til to engelskhold,2019-01-16,engelsk,,Falkoner Plads 2,2000,Frederiksberg,Region Hovedstaden;
62818,barselsvikariat i oldtidskundskab og historie,          ,historie,,         ,    ,       ,         ;
62818,barselsvikariat i oldtidskundskab og historie,          ,oldtidskundskab,,         ,    ,       ,         ;
62820,bjerringbro gymnasium søger vikar til et stx-biologi b hold,2019-01-18,biologi,,P.E. Eriksens Vej 2,8850,Bjerringbro,Region Midtjylland;
62821,vikar i dansk,2019-01-18,dansk,,Nygårdsvej 43,4700,Næstved,Region Sjælland;
62823,herning hf & vuc søger årsvikar i engelsk,          ,engelsk,,         ,    ,       ,         ;
62825,vikariat i idræt,2019-01-22,idræt,,Rådmands Boulevard 20,8900,Randers C,Region Midtjylland;
62827,vikar i italiensk,2019-01-24,italiensk,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
62835,vikar i matematik,2019-01-28,matematik,,Brøndby Stadion 28A,2605,Brøndby,Region Hovedstaden;
62838,nyborg gymnasium søger vikar til faget engelsk,2019-01-29,engelsk,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
62839,vikariat i italiensk på kvuc,2019-01-30,italiensk,,Vognmagergade 8,1120,København K,Region Hovedstaden;
62840,ledige timer i fysik, samfundsfag og engelsk,2019,engelsk-fysik-samfundsfag,,G&#246;teborg Allé 2-4,8200,Aarhus N
62840,ledige timer i fysik, samfundsfag og engelsk,01,engelsk-fysik-samfundsfag,,G&#246;teborg Allé 2-4,8200,Aarhus N
62840,ledige timer i fysik, samfundsfag og engelsk,30,engelsk-fysik-samfundsfag,,G&#246;teborg Allé 2-4,8200,Aarhus N
62841,- matematiklærer,2019-01-30,matematik,,Dalgas Avenue 2,8000,Aarhus C,Region Midtjylland;
62842,matematik og fysik,2019-01-31,fysik,,J. Hagemann-Petersens Allé 4,4400,Kalundborg,Region Sjælland;
62842,matematik og fysik,2019-01-31,matematik,,J. Hagemann-Petersens Allé 4,4400,Kalundborg,Region Sjælland;
62843,moderne handelsgymnasium søger underviser i dansk frem til sommerferien,2019-01-31,dansk,,Hjortehøjsvej 1,2800,Kongens Lyngby,Region Hovedstaden;
62844,spansk på haderslev katedralskole,          ,spansk,,         ,    ,       ,         ;
62845,matematik og fysik,2019-02-04,fysik,,Frøgaard Allé 2,2630,Taastrup,Region Hovedstaden;
62845,matematik og fysik,2019-02-04,matematik,,Frøgaard Allé 2,2630,Taastrup,Region Hovedstaden;
62846,vikar i idræt søges til birkerød gymnasium, hf, ib & kostskole,          ,idræt,,         ,    
62850,fast stilling i matematik,2019-02-08,matematik,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
62851,vikar i religion og historie på vesthimmerlands gymnasium og hf,2019-02-08,historie,,Jyllandsgade 52,9600,Aars,Region Nordjylland;
62851,vikar i religion og historie på vesthimmerlands gymnasium og hf,2019-02-08,religion,,Jyllandsgade 52,9600,Aars,Region Nordjylland;
62852,tyskunderviser til frederikssund handelsskole og handelsgymnasium,          ,tysk,,         ,    ,       ,         ;
62853,vikariat i dansk og engelsk på helsingør gymnasium,2019-02-11,dansk,,Borgmester P. Christensensvej 3,3000,Helsingør,Region Hovedstaden;
62853,vikariat i dansk og engelsk på helsingør gymnasium,2019-02-11,engelsk,,Borgmester P. Christensensvej 3,3000,Helsingør,Region Hovedstaden;
62854,vikar i erhvervsøkonomi og samfundsfag,2019-02-18,erhvervsøkonomi,,Carlsbergvej 15,3400,Hillerød,Region Hovedstaden;
62854,vikar i erhvervsøkonomi og samfundsfag,2019-02-18,samfundsfag,,Carlsbergvej 15,3400,Hillerød,Region Hovedstaden;
62856,gentofte hf søger lærere til matematik gsk,2019-02-18,matematik,,Dahlénsstræde 5,2820,Gentofte,Region Hovedstaden;
62857,sygevikar i dansk,2019-02-18,dansk,,Møllegade 26,2200,København N,Region Hovedstaden;
62860,barselsvikar til engelsk,2019-02-20,engelsk,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
62864,sygevikar i dansk,2019-02-22,dansk,,Apollovej 64,8960,Randers SØ,Region Midtjylland;
62865,vikar i fransk,2019-02-25,fransk,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
62866,niels steensens gymnasium søger barselsvikar i biologi,2019-02-25,biologi,,Sankt Kjelds Gade 7,2100,København &#21,Region Hovedstaden;
62867,timerester i historie og samfundsfag,          ,historie,,         ,    ,       ,         ;
62867,timerester i historie og samfundsfag,          ,samfundsfag,,         ,    ,       ,         ;
62869,vikar i idræt,2019-02-26,idræt,,Blytækkerporten 2,2650,Hvidovre,Region Hovedstaden;
62870,vikar i engelsk a,          ,engelsk,,         ,    ,       ,         ;
62874,vikariat på deltid i musik og drama ved nakskov gymnasium og hf,2019-02-28,musik,,Søvej 6,4900,Nakskov,Region Sjælland;
62876,vuc djursland søger  hf-lærer til historie og samfundsfag,2019-03-05,historie,,Vestervej 3,8500,Grenaa,Region Midtjylland;
62876,vuc djursland søger  hf-lærer til historie og samfundsfag,2019-03-05,samfundsfag,,Vestervej 3,8500,Grenaa,Region Midtjylland;
62878,fuldtidsstilling i fysik i kombination med et andet fag,          ,fysik,,         ,    ,       ,         ;
62880,gentofte hf søger vikar i biologi og geografi hurtigst muligt,          ,biologi,,         ,    ,       ,         ;
62880,gentofte hf søger vikar i biologi og geografi hurtigst muligt,          ,geografi,,         ,    ,       ,         ;
62881,barselvikar i fagene dansk, tysk og samfundsfag,          ,dansk-samfundsfag-tysk,,         ,    ,       
62884,timerester i oldtidskundskab på aalborg katedralskole,2019-03-11,oldtidskundskab,,Sct. Jørgens Gade 5,9000,Aalborg,Region Nordjylland;
62885,vikar i engelsk,2019-03-11,engelsk,,Læderstræde 4,4000,Roskilde,Region Sjælland;
62887,vikar i dansk,          ,dansk,,         ,    ,       ,         ;
62888,vikariat i matematik på kvuc,2019-03-12,matematik,,Vognmagergade 8,1120,København K,Region Hovedstaden;
62890,hf-stillinger ved vuc & hf nordjylland, hjørring og frederikshavn,2019,,,På sporet 8B,9000,Aalborg
62890,hf-stillinger ved vuc & hf nordjylland, hjørring og frederikshavn,03,,,På sporet 8B,9000,Aalborg
62890,hf-stillinger ved vuc & hf nordjylland, hjørring og frederikshavn,13,,,På sporet 8B,9000,Aalborg
62891,vikar i engelsk,2019-03-13,engelsk,,Carlsbergvej 15,3400,Hillerød,Region Hovedstaden;
62892,grønlandsk på gribskov gymnasium,2019-03-13,grønlandsk,,Østergade 52,3200,Helsinge,Region Hovedstaden;
62894,lyngby gymnasium søger erfaren lærer i historie og samfundsfag,2019-03-14,historie,,Hjortehøjsvej 1,2800,Kongens Lyngby,Region Hovedstaden;
62894,lyngby gymnasium søger erfaren lærer i historie og samfundsfag,2019-03-14,samfundsfag,,Hjortehøjsvej 1,2800,Kongens Lyngby,Region Hovedstaden;
62896,greve gymnasium søger 1 lærer i design til et barselsvikariat,2019-03-15,design,,Rådhusholmen 12,2670,Greve,Region Sjælland;
62898,1-2 stillinger som underviser i kemi i kombination med et andet naturvidenskabeligt fag.,2019-03-18,kemi,,Læssøegade 154,5230,Odense M,Region Syddanmark;
62904,en stilling indenfor fagene psykologi, latin og historie,2019,historie-latin-psykologi,,Højvangens Torv 6,8660,Skanderborg
62904,en stilling indenfor fagene psykologi, latin og historie,03,historie-latin-psykologi,,Højvangens Torv 6,8660,Skanderborg
62904,en stilling indenfor fagene psykologi, latin og historie,19,historie-latin-psykologi,,Højvangens Torv 6,8660,Skanderborg
62916,vikar i historie søges,2019-03-26,historie,,Mosegårdsvej 1,7000,Fredericia,;
62917,vikariat i religion på himmelev gymnasium i roskilde,2019-03-26,religion,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62919,job på gefion gymnasium - flere mennesker, flere muligheder,2019,,,Øster Voldgade 10,1350,København K
62919,job på gefion gymnasium - flere mennesker, flere muligheder,03,,,Øster Voldgade 10,1350,København K
62919,job på gefion gymnasium - flere mennesker, flere muligheder,28,,,Øster Voldgade 10,1350,København K
62927,alssundgymnasiet søger underviser i musik,2019-03-29,musik,,Grundtvigs Alle 86,6400,Sønderborg,Region Syddanmark;
62932,borupgaard gymnasium søger biologilærer,2019-04-01,biologi,,Lautruphøj 9,2750,Ballerup,Region Hovedstaden;
62939,barselsvikariat i fransk og oldtidskundskab på aalborg katedralskole,2019-04-02,fransk,,Sct. Jørgens Gade 5,9000,Aalborg,Region Nordjylland;
62939,barselsvikariat i fransk og oldtidskundskab på aalborg katedralskole,2019-04-02,oldtidskundskab,,Sct. Jørgens Gade 5,9000,Aalborg,Region Nordjylland;
62941,vikar i matematik, fysik, religion, samfundsfag , geografi og tysk,2019-04-02,fysik-geografi-matematik-religion-samfundsfag-tysk,
62946,tysklærer til 2-årig gymnasie,2019-04-03,tysk,,Vestergade 8,6520,Toftlund,Region Syddanmark;
62951,nyborg gymnasium søger matematiklærere,2019-04-04,matematik,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
62954,rybners almene gymnasium (stx) søger vikar til psykologi,2019-04-04,psykologi,,Grådybet 73G,6700,Esbjerg,Region Syddanmark;
62961,gsk lærer til kemi 0-c sommerhold,2019-04-08,kemi,,Tietgensgade 74,1704,København V,Region Hovedstaden;
62965,pædagogikumkandidat i matematik og/eller biologi,2019-04-09,biologi,,Nybrovej 114,2800,Kongens Lyngby,Region Hovedstaden;
62965,pædagogikumkandidat i matematik og/eller biologi,2019-04-09,matematik,,Nybrovej 114,2800,Kongens Lyngby,Region Hovedstaden;
62967,ledige stillinger i matematik ved himmelev gymnasium i roskilde,2019-04-10,matematik,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62975,ledige stillinger i billedkunst og tysk ved himmelev gymnasium i roskilde,2019-04-10,billedkunst,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62975,ledige stillinger i billedkunst og tysk ved himmelev gymnasium i roskilde,2019-04-10,tysk,,Herregårdsvej 30,4000,Roskilde,Region Sjælland;
62976,1 - 2 stillinger med fagene biologi, matematik, samfundsfag og informatik,2019-04-11,biologi-informatik-matematik-samfundsfag,,Brøndby Stadion 28A,2605
62983,fast stilling i samfundsfag + timerester på det kristne gymnasium,2019-04-11,samfundsfag,,Vasevej 28-30,6950,Ringkøbing,Region Midtjylland;
62986,støvring gymnasium søger musiklærer,2019-04-11,musik,,Mastrupvej 77,9530,Støvring,Region Nordjylland;
62987,stilling i spansk på rønde gymnasium,2019-04-12,spansk,,Kr. Herskindsvej 6,8410,Rønde,Region Midtjylland;
62988,ledig stilling i matematik-informatik samt pædagogikum-stilling i matematik-fysik,2019-04-12,fysik,,Ringvej 32,7700,Thisted,Region Nordjylland;
62988,ledig stilling i matematik-informatik samt pædagogikum-stilling i matematik-fysik,2019-04-12,informatik,,Ringvej 32,7700,Thisted,Region Nordjylland;
62988,ledig stilling i matematik-informatik samt pædagogikum-stilling i matematik-fysik,2019-04-12,matematik,,Ringvej 32,7700,Thisted,Region Nordjylland;
62989,kemi, fysik og matematik lærere - gerne i kombination - søges til birkerød gymnasium,2019,fysik-kemi-matematik,,Søndervangen 56,3460,Birkerød
62989,kemi, fysik og matematik lærere - gerne i kombination - søges til birkerød gymnasium,04,fysik-kemi-matematik,,Søndervangen 56,3460,Birkerød
62989,kemi, fysik og matematik lærere - gerne i kombination - søges til birkerød gymnasium,12,fysik-kemi-matematik,,Søndervangen 56,3460,Birkerød
62991,sankt annæ gymnasium søger matematiklærer,2019-04-24,matematik,,Sjælør Boulevard 135,2500,Valby,Region Hovedstaden;
62992,underviser i matematik til frederikssund handelsgymnasium knord,2019-04-26,matematik,,Hjortehøjsvej 1,2800,Kongens Lyngby,Region Hovedstaden;
62993,ledige timer i matematik og fysik,2019-04-13,fysik,,Læssøegade 154,5230,Odense M,Region Syddanmark;
62993,ledige timer i matematik og fysik,2019-04-13,matematik,,Læssøegade 154,5230,Odense M,Region Syddanmark;
62996,fastansættelse i matematik ved frederiksberg hf-kursus,2019-04-16,matematik,,Sønderjyllandsallé 2,2000,Frederiksberg,Region Hovedstaden;
63000,lyngby handelsgymnasium søger underviser i erhvervsjura,2019-04-26,erhvervsjura,,Hjortehøjsvej 1,2800,Kongens Lyngby,Region Hovedstaden;
63004,nyborg gymnasium søger årsvikarer til fagene innovation og erhvervsjura,2019-04-26,erhvervsjura,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
63004,nyborg gymnasium søger årsvikarer til fagene innovation og erhvervsjura,2019-04-26,innovation,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
63012,stilling i fransk med engelsk ved nordfyns gymnasium,2019-05-29,engelsk,,Højagervej 25,5471,Søndersø,Region Syddanmark;
63012,stilling i fransk med engelsk ved nordfyns gymnasium,2019-05-29,fransk,,Højagervej 25,5471,Søndersø,Region Syddanmark;
63013,stilling i biologi og kemi ved nordfyns gymnasium,2019-05-29,biologi,,Højagervej 25,5471,Søndersø,Region Syddanmark;
63013,stilling i biologi og kemi ved nordfyns gymnasium,2019-05-29,kemi,,Højagervej 25,5471,Søndersø,Region Syddanmark;
63014,2 stillinger - fysik/matematik og biologi/idræt,2019-05-01,biologi,,Østre Hougvej 97,5500,Middelfart,Region Syddanmark;
63014,2 stillinger - fysik/matematik og biologi/idræt,2019-05-01,fysik,,Østre Hougvej 97,5500,Middelfart,Region Syddanmark;
63014,2 stillinger - fysik/matematik og biologi/idræt,2019-05-01,idræt,,Østre Hougvej 97,5500,Middelfart,Region Syddanmark;
63014,2 stillinger - fysik/matematik og biologi/idræt,2019-05-01,matematik,,Østre Hougvej 97,5500,Middelfart,Region Syddanmark;
63015,årsvikariat i engelsk og religion ved nakskov gymnasium og hf,2019-05-01,engelsk,,Søvej 6,4900,Nakskov,Region Sjælland;
63015,årsvikariat i engelsk og religion ved nakskov gymnasium og hf,2019-05-01,religion,,Søvej 6,4900,Nakskov,Region Sjælland;
63016,barselsvikariat i naturgeografi,2019-05-01,geografi,,Islands Allé 20,9700,Brønderslev,Region Nordjylland;
63017,ledige timer i matematik,2019-05-01,matematik,,Islands Allé 20,9700,Brønderslev,Region Nordjylland;
63018,ledige timer i latin, oldtidskundskab og/eller religion,2019,latin-oldtidskundskab-religion,,Islands Allé 20,9700,Brønderslev
63018,ledige timer i latin, oldtidskundskab og/eller religion,05,latin-oldtidskundskab-religion,,Islands Allé 20,9700,Brønderslev
63018,ledige timer i latin, oldtidskundskab og/eller religion,01,latin-oldtidskundskab-religion,,Islands Allé 20,9700,Brønderslev
63020,a.p. møller skolen søger biologilærer,2019-05-02,biologi,,Mosegårdsvej 1,7000,Fredericia,;
63025,nasium - underviser i naturgeografi,2019-05-02,geografi,,Amerikavej 5,9500,Hobro,Region Nordjylland;
63026,4 faste stillinger i fagene matematik, biologi, naturgeografi og kemi på slagelse gymnasium,2019-05-03,biologi-geografi-kemi-matematik,,Willemoesvej 2A,4200
63030,faglærer i geografi til steiner hf,2019-07-01,geografi,,Lindvedvej 64,5260,Odense S,Region Syddanmark;
63031,rosborg søger årsvikar i biologi og kemi,2019-05-03,biologi,,Vestre Engvej 61,7100,Vejle,Region Syddanmark;
63031,rosborg søger årsvikar i biologi og kemi,2019-05-03,kemi,,Vestre Engvej 61,7100,Vejle,Region Syddanmark;
63032,historielærer til lycée francais prins henrik,2019-05-03,historie,,Frederiksberg allé 22 A,1820,Frederiksberg C,Region Hovedstaden;
63034,barselsvikariat i oldtidskundskab/latin,2019-05-06,latin,,Skolevangen 25,9800,Hjørring,Region Nordjylland;
63034,barselsvikariat i oldtidskundskab/latin,2019-05-06,oldtidskundskab,,Skolevangen 25,9800,Hjørring,Region Nordjylland;
63038,årsvikar i kemi,2019-05-06,kemi,,Birketinget 9,8000,Aarhus C,Region Midtjylland;
63039,københavns private gymnasium søger undervisere i matematik og fysik,          ,fysik,,         ,    ,       ,         ;
63039,københavns private gymnasium søger undervisere i matematik og fysik,          ,matematik,,         ,    ,       ,         ;
63040,ledigt årsvikariat i fagene matematik og fysik,2019-05-07,fysik,,Gersonsvej 32,2900,Hellerup,Region Hovedstaden;
63040,ledigt årsvikariat i fagene matematik og fysik,2019-05-07,matematik,,Gersonsvej 32,2900,Hellerup,Region Hovedstaden;
63043,barselsvikariat naturgeografi kolding gymnasium,2019-05-07,geografi,,Skovvangen 10,6000,Kolding,Region Syddanmark;
63045,naturgeografi,2019-05-07,geografi,,J. Hagemann-Petersens Allé 4,4400,Kalundborg,Region Sjælland;
63046,næstved gymnasium og hf søger en matematiklærer,2019-05-07,matematik,,Nygårdsvej 43,4700,Næstved,Region Sjælland;
63047,musik, tysk og latin på slagelse gymnasium,2019,latin-musik-tysk,,Willemoesvej 2A,4200,Slagelse
63047,musik, tysk og latin på slagelse gymnasium,05,latin-musik-tysk,,Willemoesvej 2A,4200,Slagelse
63047,musik, tysk og latin på slagelse gymnasium,07,latin-musik-tysk,,Willemoesvej 2A,4200,Slagelse
63049,københavns åbne gymnasium søger en til to engagerede og reflekterede undervisere til et årsvikariat på deltid i naturgeografi og billedkunst.,2019-05-09,billedkunst,,Sjælør Boulevard 133,2500,Valby,Region Hovedstaden;
63049,københavns åbne gymnasium søger en til to engagerede og reflekterede undervisere til et årsvikariat på deltid i naturgeografi og billedkunst.,2019-05-09,geografi,,Sjælør Boulevard 133,2500,Valby,Region Hovedstaden;
63050,undervisere i matematik, samfundsfag og dramatik til oure kostgymnasium,2019,dramatik-matematik-samfundsfag,,Idrætsvej 1,5883,Oure
63050,undervisere i matematik, samfundsfag og dramatik til oure kostgymnasium,05,dramatik-matematik-samfundsfag,,Idrætsvej 1,5883,Oure
63050,undervisere i matematik, samfundsfag og dramatik til oure kostgymnasium,09,dramatik-matematik-samfundsfag,,Idrætsvej 1,5883,Oure
63053,vikariater i matematik og kemi,2019-05-09,kemi,,Prinsessegade 35,1422,København K,Region Hovedstaden;
63053,vikariater i matematik og kemi,2019-05-09,matematik,,Prinsessegade 35,1422,København K,Region Hovedstaden;
63055,danske gymnasier søger uddannelsespolitisk konsulent med erfaring fra ungdomsuddannelser,2019-05-10,dansk,,Ny Vestergade 13, stuen,1471,København K
63061,dansk og fransk på haderslev katedralskole,2019-05-13,dansk,,Christiansfeldvej 31,6100,Haderslev,Region Syddanmark;
63061,dansk og fransk på haderslev katedralskole,2019-05-13,fransk,,Christiansfeldvej 31,6100,Haderslev,Region Syddanmark;
63065,psykologi,2019-05-14,psykologi,,Søndervangsallé 45,8260,Viby J,Region Midtjylland;
63066,geografi/naturgeografi,2019-05-14,geografi,,Søndervangsallé 45,8260,Viby J,Region Midtjylland;
63067,kemi,2019-05-14,kemi,,Søndervangsallé 45,8260,Viby J,Region Midtjylland;
63069,timerester i dansk, fransk, kemi og biologi på høng gymnasium og hf,2019-05-14,biologi-dansk-fransk-kemi,,Hovedgaden 2,4270
63072,kemilærer søges til midtsjællands gymnasium (msg),2019-05-14,kemi,,Skolegade 31,4690,Haslev,Region Sjælland;
63073,sønderborg statsskole søger 1 gymnasielærer i matematik og andet gymnasierelevant fag,2019-05-15,matematik,,Kongevej 37,6400,Sønderborg,Region Syddanmark;
63075,underviser i informatik til gefion gymnasium,2019-05-16,informatik,,Øster Voldgade 10,1350,København K,Region Hovedstaden;
63076,vikar til timerest i spansk,2019-05-15,spansk,,Højvangens Torv 6,8660,Skanderborg,Region Midtjylland;
63079,samfundsfagslærer,2019-05-16,samfundsfag,,Apollovej 64,8960,Randers SØ,Region Midtjylland;
63080,vikariat i fransk på høje-taastrup gymnasium,2019-05-16,fransk,,Frøgaard Allé 2,2630,Taastrup,Region Hovedstaden;
63082,maribo gymnasium søger en årsvikar i dansk og musik,2019-05-16,dansk,,Refshalevej 2,4930,Maribo,Region Sjælland;
63082,maribo gymnasium søger en årsvikar i dansk og musik,2019-05-16,musik,,Refshalevej 2,4930,Maribo,Region Sjælland;
63085,nyborg gymnasium søger lærer til naturgeografi,2019-05-18,geografi,,Skolebakken 13,5800,Nyborg,Region Syddanmark;
63086,genopslag: informatik,2019-05-20,informatik,,Østergade 52,3200,Helsinge,Region Hovedstaden;
63087,m - erhvervsøkonomi på slagelse gymnasium,2019-05-20,erhvervsøkonomi,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
63088,spansk- årsvikar og barselsvikar på slagelse gymnasium,2019-05-20,spansk,,Willemoesvej 2A,4200,Slagelse,Region Sjælland;
63089,årsvikariater i tysk og engelsk,2019-05-20,engelsk,,Rådmands Boulevard 20,8900,Randers C,Region Midtjylland;
63089,årsvikariater i tysk og engelsk,2019-05-20,tysk,,Rådmands Boulevard 20,8900,Randers C,Region Midtjylland;
